timestamp,temperature_C,humidity_%,CO_ppm,action
2025-10-12T14:41:00+07:00,33.87,51.95,37.58,high_temp_turn_on_AC
2025-10-12T14:42:00+07:00,33.8,51.69,38.44,high_temp_turn_on_AC
2025-10-12T14:43:00+07:00,33.73,52.38,37.98,high_temp_turn_on_AC
2025-10-12T14:44:00+07:00,33.76,52.11,39.08,high_temp_turn_on_AC
2025-10-12T14:45:00+07:00,33.78,51.85,38.89,high_temp_turn_on_AC
2025-10-12T14:46:00+07:00,33.74,51.61,37.36,high_temp_turn_on_AC
2025-10-12T14:47:00+07:00,33.78,52.14,38.03,high_temp_turn_on_AC
2025-10-12T14:48:00+07:00,33.79,51.86,37.53,high_temp_turn_on_AC
2025-10-12T14:49:00+07:00,33.68,52.24,37.7,high_temp_turn_on_AC
2025-10-12T14:50:00+07:00,33.73,52.12,37.24,high_temp_turn_on_AC
2025-10-12T14:51:00+07:00,33.77,51.51,37.83,high_temp_turn_on_AC
2025-10-12T14:52:00+07:00,33.73,51.47,37.94,high_temp_turn_on_AC
2025-10-12T14:53:00+07:00,33.75,52.05,37.4,high_temp_turn_on_AC
2025-10-12T14:54:00+07:00,33.56,51.83,37.56,high_temp_turn_on_AC
2025-10-12T14:55:00+07:00,33.57,51.6,38.39,high_temp_turn_on_AC
2025-10-12T14:56:00+07:00,33.69,52.05,37.47,high_temp_turn_on_AC
2025-10-12T14:57:00+07:00,33.53,51.78,38.3,high_temp_turn_on_AC
2025-10-12T14:58:00+07:00,33.51,51.31,37.47,high_temp_turn_on_AC
2025-10-12T14:59:00+07:00,33.59,51.36,37.67,high_temp_turn_on_AC
2025-10-12T15:00:00+07:00,33.62,51.34,39.12,high_temp_turn_on_AC
2025-10-12T15:01:00+07:00,33.64,51.61,39.34,high_temp_turn_on_AC
2025-10-12T15:02:00+07:00,33.61,51.28,39.24,high_temp_turn_on_AC
2025-10-12T15:03:00+07:00,33.55,51.97,37.52,high_temp_turn_on_AC
2025-10-12T15:04:00+07:00,33.48,51.61,38.94,high_temp_turn_on_AC
2025-10-12T15:05:00+07:00,33.45,51.2,39.05,high_temp_turn_on_AC
2025-10-12T15:06:00+07:00,33.43,51.53,38.88,high_temp_turn_on_AC
2025-10-12T15:07:00+07:00,33.38,52.04,38.41,high_temp_turn_on_AC
2025-10-12T15:08:00+07:00,33.42,51.73,39.07,high_temp_turn_on_AC
2025-10-12T15:09:00+07:00,33.33,51.57,37.89,high_temp_turn_on_AC
2025-10-12T15:10:00+07:00,33.45,51.54,38.36,high_temp_turn_on_AC
2025-10-12T15:11:00+07:00,33.43,51.75,38.06,high_temp_turn_on_AC
2025-10-12T15:12:00+07:00,33.3,51.13,38.54,high_temp_turn_on_AC
2025-10-12T15:13:00+07:00,33.36,51.83,37.84,high_temp_turn_on_AC
2025-10-12T15:14:00+07:00,33.33,51.6,38.36,high_temp_turn_on_AC
2025-10-12T15:15:00+07:00,33.26,51.51,37.67,high_temp_turn_on_AC
2025-10-12T15:16:00+07:00,33.34,50.97,38.46,high_temp_turn_on_AC
2025-10-12T15:17:00+07:00,33.29,51.11,37.94,high_temp_turn_on_AC
2025-10-12T15:18:00+07:00,33.3,50.95,39.5,high_temp_turn_on_AC
2025-10-12T15:19:00+07:00,33.24,51.62,38.19,high_temp_turn_on_AC
2025-10-12T15:20:00+07:00,33.26,51.58,38.37,high_temp_turn_on_AC
2025-10-12T15:21:00+07:00,33.18,51.8,38.13,high_temp_turn_on_AC
2025-10-12T15:22:00+07:00,33.1,51.61,39.48,high_temp_turn_on_AC
2025-10-12T15:23:00+07:00,33.15,50.94,37.95,high_temp_turn_on_AC
2025-10-12T15:24:00+07:00,33.25,51.15,37.94,high_temp_turn_on_AC
2025-10-12T15:25:00+07:00,33.16,51.62,38.64,high_temp_turn_on_AC
2025-10-12T15:26:00+07:00,33.11,51.16,38.79,high_temp_turn_on_AC
2025-10-12T15:27:00+07:00,33.19,51.38,38.88,high_temp_turn_on_AC
2025-10-12T15:28:00+07:00,33.11,51.74,38.7,high_temp_turn_on_AC
2025-10-12T15:29:00+07:00,33.03,51.32,38.73,high_temp_turn_on_AC
2025-10-12T15:30:00+07:00,32.98,50.8,39.03,high_temp_turn_on_AC
2025-10-12T15:31:00+07:00,32.93,51.27,38.64,high_temp_turn_on_AC
2025-10-12T15:32:00+07:00,32.89,50.89,39.43,high_temp_turn_on_AC
2025-10-12T15:33:00+07:00,32.87,50.94,38.99,high_temp_turn_on_AC
2025-10-12T15:34:00+07:00,33.01,51.13,38.66,high_temp_turn_on_AC
2025-10-12T15:35:00+07:00,32.86,50.9,38.53,high_temp_turn_on_AC
2025-10-12T15:36:00+07:00,32.81,51.05,39.46,high_temp_turn_on_AC
2025-10-12T15:37:00+07:00,32.89,51.12,38.98,high_temp_turn_on_AC
2025-10-12T15:38:00+07:00,32.85,51.34,39.27,high_temp_turn_on_AC
2025-10-12T15:39:00+07:00,32.82,51.0,39.35,high_temp_turn_on_AC
2025-10-12T15:40:00+07:00,32.82,51.53,39.29,high_temp_turn_on_AC
2025-10-12T15:41:00+07:00,32.84,50.94,39.34,high_temp_turn_on_AC
2025-10-12T15:42:00+07:00,32.76,51.52,38.18,high_temp_turn_on_AC
2025-10-12T15:43:00+07:00,32.72,51.45,38.55,high_temp_turn_on_AC
2025-10-12T15:44:00+07:00,32.78,51.52,38.55,high_temp_turn_on_AC
2025-10-12T15:45:00+07:00,32.74,51.23,38.82,high_temp_turn_on_AC
2025-10-12T15:46:00+07:00,32.75,50.96,39.22,high_temp_turn_on_AC
2025-10-12T15:47:00+07:00,32.56,51.21,39.29,high_temp_turn_on_AC
2025-10-12T15:48:00+07:00,32.62,50.88,38.72,high_temp_turn_on_AC
2025-10-12T15:49:00+07:00,32.56,51.19,38.48,high_temp_turn_on_AC
2025-10-12T15:50:00+07:00,32.59,50.54,38.61,high_temp_turn_on_AC
2025-10-12T15:51:00+07:00,32.56,50.94,38.43,high_temp_turn_on_AC
2025-10-12T15:52:00+07:00,32.45,51.18,38.08,high_temp_turn_on_AC
2025-10-12T15:53:00+07:00,32.44,50.68,39.89,high_temp_turn_on_AC
2025-10-12T15:54:00+07:00,32.47,50.6,38.62,high_temp_turn_on_AC
2025-10-12T15:55:00+07:00,32.42,51.38,39.63,high_temp_turn_on_AC
2025-10-12T15:56:00+07:00,32.39,51.14,38.59,high_temp_turn_on_AC
2025-10-12T15:57:00+07:00,32.43,50.69,39.23,high_temp_turn_on_AC
2025-10-12T15:58:00+07:00,32.26,50.51,39.65,high_temp_turn_on_AC
2025-10-12T15:59:00+07:00,32.34,50.63,39.18,high_temp_turn_on_AC
2025-10-12T16:00:00+07:00,32.37,51.2,39.19,high_temp_turn_on_AC
2025-10-12T16:01:00+07:00,32.18,50.39,40.16,high_temp_turn_on_AC
2025-10-12T16:02:00+07:00,32.25,51.13,38.93,high_temp_turn_on_AC
2025-10-12T16:03:00+07:00,32.22,50.58,40.19,high_temp_turn_on_AC
2025-10-12T16:04:00+07:00,32.26,50.73,39.48,high_temp_turn_on_AC
2025-10-12T16:05:00+07:00,32.19,50.99,39.93,high_temp_turn_on_AC
2025-10-12T16:06:00+07:00,32.03,50.69,40.16,high_temp_turn_on_AC
2025-10-12T16:07:00+07:00,32.08,50.33,39.42,high_temp_turn_on_AC
2025-10-12T16:08:00+07:00,32.14,51.09,38.98,high_temp_turn_on_AC
2025-10-12T16:09:00+07:00,32.0,50.87,40.29,high_temp_turn_on_AC
2025-10-12T16:10:00+07:00,32.08,50.44,39.75,high_temp_turn_on_AC
2025-10-12T16:11:00+07:00,31.89,50.81,40.32,high_temp_turn_on_AC
2025-10-12T16:12:00+07:00,31.94,50.79,39.42,high_temp_turn_on_AC
2025-10-12T16:13:00+07:00,31.81,50.63,39.11,high_temp_turn_on_AC
2025-10-12T16:14:00+07:00,31.85,50.32,40.11,high_temp_turn_on_AC
2025-10-12T16:15:00+07:00,31.88,50.22,40.36,high_temp_turn_on_AC
2025-10-12T16:16:00+07:00,31.74,50.48,39.47,high_temp_turn_on_AC
2025-10-12T16:17:00+07:00,31.71,50.39,39.34,high_temp_turn_on_AC
2025-10-12T16:18:00+07:00,31.77,50.25,39.72,high_temp_turn_on_AC
2025-10-12T16:19:00+07:00,31.64,50.11,38.64,high_temp_turn_on_AC
2025-10-12T16:20:00+07:00,31.7,50.75,39.42,high_temp_turn_on_AC
2025-10-12T16:21:00+07:00,31.72,50.09,40.04,high_temp_turn_on_AC
2025-10-12T16:22:00+07:00,31.58,50.19,40.29,high_temp_turn_on_AC
2025-10-12T16:23:00+07:00,31.57,50.56,38.95,high_temp_turn_on_AC
2025-10-12T16:24:00+07:00,31.49,50.81,38.84,high_temp_turn_on_AC
2025-10-12T16:25:00+07:00,31.55,50.94,40.32,high_temp_turn_on_AC
2025-10-12T16:26:00+07:00,31.56,50.16,39.66,high_temp_turn_on_AC
2025-10-12T16:27:00+07:00,31.38,50.37,40.21,high_temp_turn_on_AC
2025-10-12T16:28:00+07:00,31.32,50.91,38.64,high_temp_turn_on_AC
2025-10-12T16:29:00+07:00,31.45,50.25,38.96,high_temp_turn_on_AC
2025-10-12T16:30:00+07:00,31.41,50.56,39.35,high_temp_turn_on_AC
2025-10-12T16:31:00+07:00,31.32,50.36,39.64,high_temp_turn_on_AC
2025-10-12T16:32:00+07:00,31.3,50.32,38.7,high_temp_turn_on_AC
2025-10-12T16:33:00+07:00,31.25,50.26,40.11,high_temp_turn_on_AC
2025-10-12T16:34:00+07:00,31.24,50.7,39.45,high_temp_turn_on_AC
2025-10-12T16:35:00+07:00,31.22,50.31,39.13,high_temp_turn_on_AC
2025-10-12T16:36:00+07:00,31.05,50.02,39.0,high_temp_turn_on_AC
2025-10-12T16:37:00+07:00,31.15,50.49,40.55,high_temp_turn_on_AC
2025-10-12T16:38:00+07:00,31.02,50.71,39.77,high_temp_turn_on_AC
2025-10-12T16:39:00+07:00,31.08,49.99,39.2,high_temp_turn_on_AC
2025-10-12T16:40:00+07:00,31.0,50.72,40.51,high_temp_turn_on_AC
2025-10-12T16:41:00+07:00,30.97,50.35,39.71,high_temp_turn_on_AC
2025-10-12T16:42:00+07:00,30.85,50.59,40.11,high_temp_turn_on_AC
2025-10-12T16:43:00+07:00,30.77,50.72,40.58,high_temp_turn_on_AC
2025-10-12T16:44:00+07:00,30.71,50.02,39.6,high_temp_turn_on_AC
2025-10-12T16:45:00+07:00,30.69,50.19,40.02,high_temp_turn_on_AC
2025-10-12T16:46:00+07:00,30.74,50.56,40.14,high_temp_turn_on_AC
2025-10-12T16:47:00+07:00,30.63,49.83,39.92,high_temp_turn_on_AC
2025-10-12T16:48:00+07:00,30.73,49.79,40.42,high_temp_turn_on_AC
2025-10-12T16:49:00+07:00,30.6,50.59,39.28,high_temp_turn_on_AC
2025-10-12T16:50:00+07:00,30.58,49.79,40.81,high_temp_turn_on_AC
2025-10-12T16:51:00+07:00,30.47,50.26,39.97,high_temp_turn_on_AC
2025-10-12T16:52:00+07:00,30.49,50.21,39.07,high_temp_turn_on_AC
2025-10-12T16:53:00+07:00,30.42,49.93,40.75,high_temp_turn_on_AC
2025-10-12T16:54:00+07:00,30.4,50.37,39.76,high_temp_turn_on_AC
2025-10-12T16:55:00+07:00,30.29,49.96,40.18,high_temp_turn_on_AC
2025-10-12T16:56:00+07:00,30.3,50.35,40.68,high_temp_turn_on_AC
2025-10-12T16:57:00+07:00,30.3,49.69,39.64,high_temp_turn_on_AC
2025-10-12T16:58:00+07:00,30.32,50.45,40.6,high_temp_turn_on_AC
2025-10-12T16:59:00+07:00,30.28,50.27,39.65,high_temp_turn_on_AC
2025-10-12T17:00:00+07:00,29.8,49.68,60.48,high_CO_turn_on_Air_Purifier
2025-10-12T17:01:00+07:00,29.83,49.67,61.05,high_CO_turn_on_Air_Purifier
2025-10-12T17:02:00+07:00,29.75,50.43,60.49,high_CO_turn_on_Air_Purifier
2025-10-12T17:03:00+07:00,29.7,50.05,60.51,high_CO_turn_on_Air_Purifier
2025-10-12T17:04:00+07:00,29.76,50.68,60.98,high_CO_turn_on_Air_Purifier
2025-10-12T17:05:00+07:00,29.77,50.76,60.96,high_CO_turn_on_Air_Purifier
2025-10-12T17:06:00+07:00,29.68,50.64,61.12,high_CO_turn_on_Air_Purifier
2025-10-12T17:07:00+07:00,29.7,49.9,60.59,high_CO_turn_on_Air_Purifier
2025-10-12T17:08:00+07:00,29.72,50.75,61.21,high_CO_turn_on_Air_Purifier
2025-10-12T17:09:00+07:00,29.65,50.4,62.33,high_CO_turn_on_Air_Purifier
2025-10-12T17:10:00+07:00,29.6,50.32,61.75,high_CO_turn_on_Air_Purifier
2025-10-12T17:11:00+07:00,29.59,50.84,61.13,high_CO_turn_on_Air_Purifier
2025-10-12T17:12:00+07:00,29.65,50.98,61.12,high_CO_turn_on_Air_Purifier
2025-10-12T17:13:00+07:00,29.59,50.37,61.98,high_CO_turn_on_Air_Purifier
2025-10-12T17:14:00+07:00,29.56,50.59,63.31,high_CO_turn_on_Air_Purifier
2025-10-12T17:15:00+07:00,29.54,50.35,62.39,high_CO_turn_on_Air_Purifier
2025-10-12T17:16:00+07:00,29.53,51.01,64.3,high_CO_turn_on_Air_Purifier
2025-10-12T17:17:00+07:00,29.51,51.12,61.86,high_CO_turn_on_Air_Purifier
2025-10-12T17:18:00+07:00,29.5,50.56,61.15,high_CO_turn_on_Air_Purifier
2025-10-12T17:19:00+07:00,29.51,51.4,63.93,high_CO_turn_on_Air_Purifier
2025-10-12T17:20:00+07:00,29.48,51.6,62.97,high_CO_turn_on_Air_Purifier
2025-10-12T17:21:00+07:00,29.51,51.03,62.17,high_CO_turn_on_Air_Purifier
2025-10-12T17:22:00+07:00,29.43,51.09,65.32,high_CO_turn_on_Air_Purifier
2025-10-12T17:23:00+07:00,29.39,50.79,65.11,high_CO_turn_on_Air_Purifier
2025-10-12T17:24:00+07:00,29.39,51.33,64.01,high_CO_turn_on_Air_Purifier
2025-10-12T17:25:00+07:00,29.38,51.87,64.44,high_CO_turn_on_Air_Purifier
2025-10-12T17:26:00+07:00,29.4,51.9,63.97,high_CO_turn_on_Air_Purifier
2025-10-12T17:27:00+07:00,29.34,51.5,63.32,high_CO_turn_on_Air_Purifier
2025-10-12T17:28:00+07:00,29.37,51.93,65.15,high_CO_turn_on_Air_Purifier
2025-10-12T17:29:00+07:00,29.35,51.71,63.49,high_CO_turn_on_Air_Purifier
2025-10-12T17:30:00+07:00,29.37,51.36,64.32,high_CO_turn_on_Air_Purifier
2025-10-12T17:31:00+07:00,29.3,52.15,67.09,high_CO_turn_on_Air_Purifier
2025-10-12T17:32:00+07:00,29.3,51.55,65.06,high_CO_turn_on_Air_Purifier
2025-10-12T17:33:00+07:00,29.26,51.96,67.05,high_CO_turn_on_Air_Purifier
2025-10-12T17:34:00+07:00,29.29,51.94,66.67,high_CO_turn_on_Air_Purifier
2025-10-12T17:35:00+07:00,29.22,52.43,67.35,high_CO_turn_on_Air_Purifier
2025-10-12T17:36:00+07:00,29.21,51.9,65.35,high_CO_turn_on_Air_Purifier
2025-10-12T17:37:00+07:00,29.2,51.82,67.91,high_CO_turn_on_Air_Purifier
2025-10-12T17:38:00+07:00,29.23,52.47,68.32,high_CO_turn_on_Air_Purifier
2025-10-12T17:39:00+07:00,29.23,52.11,67.21,high_CO_turn_on_Air_Purifier
2025-10-12T17:40:00+07:00,29.22,52.71,66.0,high_CO_turn_on_Air_Purifier
2025-10-12T17:41:00+07:00,29.15,52.74,65.04,high_CO_turn_on_Air_Purifier
2025-10-12T17:42:00+07:00,29.18,52.65,65.34,high_CO_turn_on_Air_Purifier
2025-10-12T17:43:00+07:00,29.08,52.73,67.56,high_CO_turn_on_Air_Purifier
2025-10-12T17:44:00+07:00,29.09,52.36,66.85,high_CO_turn_on_Air_Purifier
2025-10-12T17:45:00+07:00,29.11,52.5,67.6,high_CO_turn_on_Air_Purifier
2025-10-12T17:46:00+07:00,29.08,52.19,69.23,high_CO_turn_on_Air_Purifier
2025-10-12T17:47:00+07:00,29.1,52.93,68.19,high_CO_turn_on_Air_Purifier
2025-10-12T17:48:00+07:00,29.08,52.97,67.81,high_CO_turn_on_Air_Purifier
2025-10-12T17:49:00+07:00,29.0,52.92,68.25,high_CO_turn_on_Air_Purifier
2025-10-12T17:50:00+07:00,28.97,53.03,69.5,high_CO_turn_on_Air_Purifier
2025-10-12T17:51:00+07:00,29.01,53.13,69.69,high_CO_turn_on_Air_Purifier
2025-10-12T17:52:00+07:00,28.96,53.17,67.44,high_CO_turn_on_Air_Purifier
2025-10-12T17:53:00+07:00,29.02,53.38,70.82,high_CO_turn_on_Air_Purifier
2025-10-12T17:54:00+07:00,28.98,53.2,68.16,high_CO_turn_on_Air_Purifier
2025-10-12T17:55:00+07:00,28.94,53.54,70.37,high_CO_turn_on_Air_Purifier
2025-10-12T17:56:00+07:00,28.91,53.05,68.04,high_CO_turn_on_Air_Purifier
2025-10-12T17:57:00+07:00,28.95,53.46,68.81,high_CO_turn_on_Air_Purifier
2025-10-12T17:58:00+07:00,28.89,53.51,69.47,high_CO_turn_on_Air_Purifier
2025-10-12T17:59:00+07:00,28.87,52.82,69.08,high_CO_turn_on_Air_Purifier
2025-10-12T18:00:00+07:00,28.82,53.34,70.31,high_CO_turn_on_Air_Purifier
2025-10-12T18:01:00+07:00,28.88,53.24,71.68,high_CO_turn_on_Air_Purifier
2025-10-12T18:02:00+07:00,28.83,53.76,70.89,high_CO_turn_on_Air_Purifier
2025-10-12T18:03:00+07:00,28.76,53.56,72.16,high_CO_turn_on_Air_Purifier
2025-10-12T18:04:00+07:00,28.77,53.73,71.8,high_CO_turn_on_Air_Purifier
2025-10-12T18:05:00+07:00,28.74,53.61,71.63,high_CO_turn_on_Air_Purifier
2025-10-12T18:06:00+07:00,28.73,54.01,72.69,high_CO_turn_on_Air_Purifier
2025-10-12T18:07:00+07:00,28.77,53.74,70.32,high_CO_turn_on_Air_Purifier
2025-10-12T18:08:00+07:00,28.72,54.15,71.11,high_CO_turn_on_Air_Purifier
2025-10-12T18:09:00+07:00,28.74,53.63,72.58,high_CO_turn_on_Air_Purifier
2025-10-12T18:10:00+07:00,28.74,54.13,69.75,high_CO_turn_on_Air_Purifier
2025-10-12T18:11:00+07:00,28.73,53.9,73.01,high_CO_turn_on_Air_Purifier
2025-10-12T18:12:00+07:00,28.64,53.77,73.48,high_CO_turn_on_Air_Purifier
2025-10-12T18:13:00+07:00,28.68,54.06,71.49,high_CO_turn_on_Air_Purifier
2025-10-12T18:14:00+07:00,28.67,54.56,72.62,high_CO_turn_on_Air_Purifier
2025-10-12T18:15:00+07:00,28.67,54.49,71.3,high_CO_turn_on_Air_Purifier
2025-10-12T18:16:00+07:00,28.66,54.62,73.51,high_CO_turn_on_Air_Purifier
2025-10-12T18:17:00+07:00,28.62,54.42,72.58,high_CO_turn_on_Air_Purifier
2025-10-12T18:18:00+07:00,28.53,54.32,72.8,high_CO_turn_on_Air_Purifier
2025-10-12T18:19:00+07:00,28.56,54.42,74.03,high_CO_turn_on_Air_Purifier
2025-10-12T18:20:00+07:00,28.55,54.29,74.17,high_CO_turn_on_Air_Purifier
2025-10-12T18:21:00+07:00,28.57,54.03,73.29,high_CO_turn_on_Air_Purifier
2025-10-12T18:22:00+07:00,28.48,54.87,75.05,high_CO_turn_on_Air_Purifier
2025-10-12T18:23:00+07:00,28.5,54.84,73.03,high_CO_turn_on_Air_Purifier
2025-10-12T18:24:00+07:00,28.48,54.77,75.0,high_CO_turn_on_Air_Purifier
2025-10-12T18:25:00+07:00,28.43,54.37,73.91,high_CO_turn_on_Air_Purifier
2025-10-12T18:26:00+07:00,28.41,54.95,75.0,high_CO_turn_on_Air_Purifier
2025-10-12T18:27:00+07:00,28.47,54.84,75.14,high_CO_turn_on_Air_Purifier
2025-10-12T18:28:00+07:00,28.39,55.21,73.08,high_CO_turn_on_Air_Purifier
2025-10-12T18:29:00+07:00,28.43,54.72,75.25,high_CO_turn_on_Air_Purifier
2025-10-12T18:30:00+07:00,28.44,54.77,76.57,high_CO_turn_on_Air_Purifier
2025-10-12T18:31:00+07:00,28.37,55.23,77.1,high_CO_turn_on_Air_Purifier
2025-10-12T18:32:00+07:00,28.35,54.86,76.77,high_CO_turn_on_Air_Purifier
2025-10-12T18:33:00+07:00,28.39,55.09,73.98,high_CO_turn_on_Air_Purifier
2025-10-12T18:34:00+07:00,28.31,55.07,76.88,high_CO_turn_on_Air_Purifier
2025-10-12T18:35:00+07:00,28.33,55.6,76.18,high_CO_turn_on_Air_Purifier
2025-10-12T18:36:00+07:00,28.25,55.77,76.05,high_CO_turn_on_Air_Purifier
2025-10-12T18:37:00+07:00,28.26,55.64,74.35,high_CO_turn_on_Air_Purifier
2025-10-12T18:38:00+07:00,28.26,55.41,75.62,high_CO_turn_on_Air_Purifier
2025-10-12T18:39:00+07:00,28.29,55.37,75.96,high_CO_turn_on_Air_Purifier
2025-10-12T18:40:00+07:00,28.22,55.76,78.49,high_CO_turn_on_Air_Purifier
2025-10-12T18:41:00+07:00,28.2,56.04,77.86,high_CO_turn_on_Air_Purifier
2025-10-12T18:42:00+07:00,28.23,55.46,78.25,high_CO_turn_on_Air_Purifier
2025-10-12T18:43:00+07:00,28.22,56.14,78.97,high_CO_turn_on_Air_Purifier
2025-10-12T18:44:00+07:00,28.17,55.54,76.01,high_CO_turn_on_Air_Purifier
2025-10-12T18:45:00+07:00,28.19,56.02,76.6,high_CO_turn_on_Air_Purifier
2025-10-12T18:46:00+07:00,28.16,55.43,77.25,high_CO_turn_on_Air_Purifier
2025-10-12T18:47:00+07:00,28.16,56.11,79.41,high_CO_turn_on_Air_Purifier
2025-10-12T18:48:00+07:00,28.07,56.24,76.36,high_CO_turn_on_Air_Purifier
2025-10-12T18:49:00+07:00,28.12,56.0,79.16,high_CO_turn_on_Air_Purifier
2025-10-12T18:50:00+07:00,28.09,55.92,79.39,high_CO_turn_on_Air_Purifier
2025-10-12T18:51:00+07:00,28.09,56.28,78.77,high_CO_turn_on_Air_Purifier
2025-10-12T18:52:00+07:00,28.02,55.79,80.68,high_CO_turn_on_Air_Purifier
2025-10-12T18:53:00+07:00,28.04,56.09,76.94,high_CO_turn_on_Air_Purifier
2025-10-12T18:54:00+07:00,28.06,55.9,78.22,high_CO_turn_on_Air_Purifier
2025-10-12T18:55:00+07:00,27.99,56.07,77.97,high_CO_turn_on_Air_Purifier
2025-10-12T18:56:00+07:00,27.96,56.65,78.1,high_CO_turn_on_Air_Purifier
2025-10-12T18:57:00+07:00,28.0,56.37,78.46,high_CO_turn_on_Air_Purifier
2025-10-12T18:58:00+07:00,27.92,57.02,77.92,high_CO_turn_on_Air_Purifier
2025-10-12T18:59:00+07:00,27.95,56.61,79.77,high_CO_turn_on_Air_Purifier
2025-10-12T19:00:00+07:00,27.89,56.45,79.29,high_CO_turn_on_Air_Purifier
2025-10-12T19:01:00+07:00,27.94,57.1,78.92,high_CO_turn_on_Air_Purifier
2025-10-12T19:02:00+07:00,27.9,56.77,78.62,high_CO_turn_on_Air_Purifier
2025-10-12T19:03:00+07:00,27.91,56.4,82.29,high_CO_turn_on_Air_Purifier
2025-10-12T19:04:00+07:00,27.85,57.42,82.63,high_CO_turn_on_Air_Purifier
2025-10-12T19:05:00+07:00,27.83,56.92,82.4,high_CO_turn_on_Air_Purifier
2025-10-12T19:06:00+07:00,27.83,57.05,82.19,high_CO_turn_on_Air_Purifier
2025-10-12T19:07:00+07:00,27.83,56.84,81.84,high_CO_turn_on_Air_Purifier
2025-10-12T19:08:00+07:00,27.82,57.43,80.58,high_CO_turn_on_Air_Purifier
2025-10-12T19:09:00+07:00,27.74,56.88,80.73,high_CO_turn_on_Air_Purifier
2025-10-12T19:10:00+07:00,27.78,57.22,79.85,high_CO_turn_on_Air_Purifier
2025-10-12T19:11:00+07:00,27.76,56.87,83.18,high_CO_turn_on_Air_Purifier
2025-10-12T19:12:00+07:00,27.78,57.55,83.23,high_CO_turn_on_Air_Purifier
2025-10-12T19:13:00+07:00,27.69,57.67,83.05,high_CO_turn_on_Air_Purifier
2025-10-12T19:14:00+07:00,27.72,57.21,82.46,high_CO_turn_on_Air_Purifier
2025-10-12T19:15:00+07:00,27.66,57.39,83.69,high_CO_turn_on_Air_Purifier
2025-10-12T19:16:00+07:00,27.67,57.13,84.25,high_CO_turn_on_Air_Purifier
2025-10-12T19:17:00+07:00,27.65,57.76,84.29,high_CO_turn_on_Air_Purifier
2025-10-12T19:18:00+07:00,27.65,57.75,84.5,high_CO_turn_on_Air_Purifier
2025-10-12T19:19:00+07:00,27.63,57.49,84.81,high_CO_turn_on_Air_Purifier
2025-10-12T19:20:00+07:00,27.6,57.77,81.48,high_CO_turn_on_Air_Purifier
2025-10-12T19:21:00+07:00,27.64,58.22,82.42,high_CO_turn_on_Air_Purifier
2025-10-12T19:22:00+07:00,27.62,57.88,82.64,high_CO_turn_on_Air_Purifier
2025-10-12T19:23:00+07:00,27.53,58.19,82.51,high_CO_turn_on_Air_Purifier
2025-10-12T19:24:00+07:00,27.58,57.69,85.7,high_CO_turn_on_Air_Purifier
2025-10-12T19:25:00+07:00,27.57,58.1,13965.35,high_CO_turn_on_Air_Purifier
2025-10-12T19:26:00+07:00,27.53,57.92,85.97,high_CO_turn_on_Air_Purifier
2025-10-12T19:27:00+07:00,27.54,58.44,84.16,high_CO_turn_on_Air_Purifier
2025-10-12T19:28:00+07:00,27.48,58.29,85.66,high_CO_turn_on_Air_Purifier
2025-10-12T19:29:00+07:00,27.42,58.47,83.67,high_CO_turn_on_Air_Purifier
2025-10-12T19:30:00+07:00,27.48,58.72,87.08,high_CO_turn_on_Air_Purifier
2025-10-12T19:31:00+07:00,27.4,58.21,85.78,high_CO_turn_on_Air_Purifier
2025-10-12T19:32:00+07:00,27.44,58.33,84.97,high_CO_turn_on_Air_Purifier
2025-10-12T19:33:00+07:00,27.46,58.47,85.96,high_CO_turn_on_Air_Purifier
2025-10-12T19:34:00+07:00,27.37,58.76,23398.35,high_CO_turn_on_Air_Purifier
2025-10-12T19:35:00+07:00,27.36,58.75,85.49,high_CO_turn_on_Air_Purifier
2025-10-12T19:36:00+07:00,27.32,58.51,84.21,high_CO_turn_on_Air_Purifier
2025-10-12T19:37:00+07:00,27.37,59.15,87.09,high_CO_turn_on_Air_Purifier
2025-10-12T19:38:00+07:00,27.35,58.72,85.47,high_CO_turn_on_Air_Purifier
2025-10-12T19:39:00+07:00,27.35,58.6,86.38,high_CO_turn_on_Air_Purifier
2025-10-12T19:40:00+07:00,27.28,59.13,85.23,high_CO_turn_on_Air_Purifier
2025-10-12T19:41:00+07:00,27.31,59.05,88.45,high_CO_turn_on_Air_Purifier
2025-10-12T19:42:00+07:00,27.25,59.46,88.53,high_CO_turn_on_Air_Purifier
2025-10-12T19:43:00+07:00,27.23,59.39,86.01,high_CO_turn_on_Air_Purifier
2025-10-12T19:44:00+07:00,27.28,58.86,88.99,high_CO_turn_on_Air_Purifier
2025-10-12T19:45:00+07:00,27.21,58.93,85.75,high_CO_turn_on_Air_Purifier
2025-10-12T19:46:00+07:00,27.24,59.43,88.33,high_CO_turn_on_Air_Purifier
2025-10-12T19:47:00+07:00,27.2,59.06,86.61,high_CO_turn_on_Air_Purifier
2025-10-12T19:48:00+07:00,27.16,58.96,89.66,high_CO_turn_on_Air_Purifier
2025-10-12T19:49:00+07:00,27.17,59.81,90.06,high_CO_turn_on_Air_Purifier
2025-10-12T19:50:00+07:00,27.12,59.23,89.05,high_CO_turn_on_Air_Purifier
2025-10-12T19:51:00+07:00,27.09,59.72,90.18,high_CO_turn_on_Air_Purifier
2025-10-12T19:52:00+07:00,27.07,59.48,87.14,high_CO_turn_on_Air_Purifier
